latitude1,longitude1,supervision_level,states,lgas,ward,settlement name,hf_name,latitude2,longitude2,meta/instanceID
7.2154583,4.8801417,temporary_post,Ondo,Ile Oluji/Okeigbo,ILE OLUJI 4,ADEJAYAN,BHCTEMIDIRE,7.2052549,4.8687567,uuid:656f42b5-244b-4328-85b9-98f4b1c71b63
4.7717113,7.0663196,temporary_post,Rivers,Okrika,Ward 5,Abam / Ama,St Luke Anglican Church,4.7629195,7.0760116,uuid:e0734b49-49c4-4f9b-8117-858936109d88
4.7717477,7.0661607,temporary_post,Rivers,Okrika,Ward 9,Kalio / Ama,Fuamakiri  Town Hall,4.7717477,7.0661607,uuid:97e4ea8d-29d7-48c6-8935-6a40b6dacea1
4.7717477,7.0661607,temporary_post,Rivers,Okrika,Ward 9,Kalio / Ama,St Mary's Anglican Church   Kalio Ama,4.7717477,7.0661607,uuid:a98a4d13-b969-45e5-a5ff-7d9ee0eae8ac
4.7640429,7.0918991,temporary_post,Rivers,Okrika,Ward 9,Oba  Ama,St Philip's  Anglican Church,4.7874672,7.041253,uuid:a69fc135-ff4a-4f68-a746-31260252de35
5.782195,7.055706667,temporary_post,Imo,Orlu,Orlu town ward,"Umueleke, Aboh,Umudihe,umuire ,Ndiowerre,Umudiatu",Ndiowerri Nphcc orlu,5.782278333,7.055566667,uuid:dc52b929-c144-4ad1-b1d9-528961bfa677
5.3799478,5.9002704,temporary_post,Delta,Ughelli South,Okomu 2,Akperhe,1,5.3799478,5.9002704,uuid:63b509a9-86d8-4ebf-bf87-7fe6d50ccd4d
7.1695336,4.9678195,temporary_post,Ondo,Ondo East,Bolorunduro ,Civic center ,General Hospital ,7.1728875,4.9824104,uuid:f461e80e-1ec9-411e-952b-200214fcbe0a
7.1885568,5.0084835,temporary_post,Ondo,Ondo East,Owena ,Ago-elesin,Bhc Apurere ,7.1885568,5.0084835,uuid:4031d3df-c120-4e44-a78c-b40c7ccd746f
7.1670732,4.9486294,temporary_post,Ondo,Ondo East,Owena ,Sasere,Bhc sasere,7.1670732,4.9486294,uuid:258e1bc3-c052-43fb-bfa4-219a8a1ee349
6.3215396,5.6504686,temporary_post,Edo,Ikpoba-Okha,Irimwinhim,Upper saint savior,Awuiyor clinic,6.3042038,5.6537505,uuid:df7048c4-dd34-440b-a554-fe50b92a4a24
6.3226209,5.657994,temporary_post,Edo,Ikpoba-Okha,Irimwinhim,Omomon.  Off st saviour,Egbe clinic,6.3041107,5.6537993,uuid:91847cea-32d7-406d-85df-407268b44c6f
6.3219532,5.6415746,temporary_post,Edo,Ikpoba-Okha,Irimwinhim,St Saviour ,St David Clinic ,6.3041653,5.653767,uuid:ff1e41e4-5052-49c5-ac98-7e9e968fafc6
5.5501274,6.2319461,temporary_post,Delta,Isoko North,Ozoro 3,Uruole,GH Hospital  Ozoro,5.5501274,6.2319461,uuid:d872b1a0-31c7-4d51-9b08-3ac74858216c
5.5498536,6.2185331,temporary_post,Delta,Isoko North,Ozoro 1,Etereiva,St Mary Catholic  Church Hospital,5.5489774,6.2183184,uuid:ad512214-7d8c-4be7-9a67-5ed6534bcd2d
4.7949913,7.1139389,temporary_post,Rivers,Eleme,Aleto,Ewuru Community,Nil,4.7950392,7.1138137,uuid:8bf9f03d-8dd4-4078-b25e-eb2d61fa43b5
4.798756,7.1164028,temporary_post,Rivers,Eleme,Aleto,Okerewa,Nil,4.7987824,7.1163517,uuid:70b82499-ed27-435c-a88c-26abc2fd8dbf
5.5408445,6.2262419,temporary_post,Delta,Isoko North,Ozoro 1,Enuru,St Mary Catholic  Hospital,5.5407686,6.2264822,uuid:4b14595f-ef93-4217-82a5-e51447b06ba6
7.467336667,4.677675,temporary_post,Osun,Atakunmosa West,10,Ifewara,ERUWA ,7.467475,4.677481667,uuid:85ab3705-b948-4744-86d0-4c98f5528c3e
7.467008333,4.678181667,temporary_post,Osun,Atakunmosa West,28,Ejio compound,Maternal and child health,7.466878333,4.678338333,uuid:389eea11-2d6e-4db8-8445-42a0240dbe38
6.3334245,5.6206666,temporary_post,Edo,Oredo,Ogbe,Ekpenede,Epid,6.3336585,5.620829,uuid:31076cf2-aa6f-4a17-af1d-6cf093996d9b
6.7531805,6.0561721,temporary_post,Edo,Esan West,Iruekpen,Ughodin,Church,6.739353,6.1240393,uuid:1648dad3-cb7c-4914-ae9b-da139b37a4b3
6.7513968,6.0657683,temporary_post,Edo,Esan West,Iruekpen,Idumemalua,Church,6.739353,6.1240393,uuid:95154b4e-674b-4028-a29d-6debbf1f878f
6.7513968,6.0657683,temporary_post,Edo,Esan West,Iruekpen,Idumegbede,Church,6.7378683,6.1362965,uuid:e0e97576-48bf-4c90-b492-a72dd77e0bfa
8.03656,4.687167,temporary_post,Osun,Odo Otin,Ijabe/ila odo,Konta,PHC Ijabe,8.0365537,4.6871756,uuid:31b784fb-f6e6-4b08-88d7-380c03650e25
8.0510146,4.7535523,temporary_post,Osun,Odo Otin,Osolo/oparin,Soki,PHC Oyan,8.0509282,4.7536176,uuid:d1ebfcf6-27ef-4e5a-bd15-b5de5e62198b
8.0483776,4.7673147,temporary_post,Osun,Odo Otin,Oyan 2,Ile Alagba oke,PHC Oyan,8.048768,4.767558,uuid:1c91c0e6-4ff4-401a-8fd0-11e9a7703f79
6.30554,7.850415,temporary_post,Ebonyi,Ishielu,Ohofia,St Anthony Catholic church/Methodist church.,Uhofia,6.3053583,7.8505083,uuid:ec9f84ef-fbb5-42a1-8075-a2f8e20b8642
6.3367383,7.8510433,temporary_post,Ebonyi,Ishielu,Ohofia,Igwebuike church of Christ and anglican,Ohofia,6.3367967,7.8509667,uuid:b0443921-c705-449e-810a-cc77b9e56e3e
6.39879,7.8949367,temporary_post,Ebonyi,Ishielu,Ntezi 2,Agaga save the lord and assemblies of God,Ntezi,6.3989833,7.8942833,uuid:281589c4-69df-4219-b830-03e076d92b99
5.6408759,6.0368805,temporary_post,Delta,Ethiope East,Ward 6,Kokori,Kokori HC,5.6408726,6.0368824,uuid:ffe02b15-1ed9-4a4c-be5e-d26ffa0b2fed
6.7661719,8.8796986,temporary_post,Cross River,Yala,Echumofana,Ibi-Oloko,PHC Echumofana,6.7661908,8.879685,uuid:fb31896c-8c0f-47e1-b5d4-538c5fe0e46e
6.7936867,8.8839985,temporary_post,Cross River,Yala,Yache,Ochongo,Ijiegu HP,6.7936925,8.8837708,uuid:894345d6-48ff-46c5-a060-57003cebbfb0
6.814935,8.8632767,temporary_post,Cross River,Yala,Yache,Agbala,PHC Wonye,6.8180632,8.8611118,uuid:4dff9f61-cf04-4a74-88a3-971f5a44897a
6.5435527,2.8338442,temporary_post,Ogun,Ipokia,Ajegunle,Mosafejo,Ajegunle,6.5435527,2.8338442,uuid:0da17aeb-b1b5-4dd8-8d04-37c18ae4bfcf
6.6379656,9.0257876,temporary_post,Cross River,Obubra,Utugwang central,Nkirira assemblies of God,Temporary post,6.6252614,9.0248356,uuid:0363835a-3b0b-475c-94c2-635d2f476b88
6.6428741,9.0098388,temporary_post,Cross River,Obudu,Utugwang central,Itilem,PHC,6.6429938,9.0097851,uuid:38930162-8f8e-4407-9f45-1386f6e0b769
5.640861,6.0369078,temporary_post,Delta,Ethiope East,Ward 6,Kokori road ,Kokori Phc,5.64084,6.0368617,uuid:34c32262-f358-4294-a43b-eed21e326053
7.597151667,4.776053333,temporary_post,Osun,Atakunmosa East,Ipirindo ward 4,Ilu isegun,Ilu isejun PHC,7.597133333,4.776093333,uuid:de3e4685-f727-4a97-87cf-d572babb6a1d
6.5435725,2.8337753,temporary_post,Ogun,Ipokia,Ajegunle,Olorunda,Ajegunle,6.5435725,2.8337753,uuid:af2d3232-5f04-4461-9941-a385d109ed7d
6.3153645,5.60459,temporary_post,Edo,Oredo,Iyekogba,Oko-Ogba,Miracle center,6.3153513,5.6045774,uuid:8588fe26-9628-4698-8891-8a16b4ba76ad
5.4261671,7.4025414,temporary_post,Abia,Isiala-Ngwa North,Isiala Enyiala,Ama ngbala,Imerem health post,5.4262735,7.4026558,uuid:aba0a9cd-edb3-4ae6-940c-94dd7721a0f7
7.813821667,6.744611667,temporary_post,Kogi,Lokoja,Ward  C,Ung/ Hamza,Ung/Yashi,7.813843333,6.74462,uuid:bc2238ba-e61b-45ea-889d-01400f811c09
7.815145,6.74457,temporary_post,Kogi,Lokoja,Ward  C,Maigari's palace,PHC ung/Yashi,7.815126667,6.74466,uuid:5544c76b-50ab-4e50-a892-a4b2a920661f
7.8182,6.745463333,temporary_post,Kogi,Lokoja,Ward  D,Mogan,PHC ung/Kura,7.818208333,6.745593333,uuid:bd3adb8f-80de-422e-bbed-a7d2dc17f302
7.791001667,6.725158333,temporary_post,Kogi,Lokoja,Ward A,Lokogoma (UEC),PHC Lokogoma,7.79106,6.725151667,uuid:b8f8cdf2-44d5-444a-b8e4-fc0f03a99192
7.795028333,6.743278333,temporary_post,Kogi,Lokoja,Lokoja,Adankolo(Alh. Isa promise area).,PHC  Adankolo,7.795045,6.743296667,uuid:1725f781-47c5-4667-b496-5e6e15382fc8
5.2763614,8.3110608,temporary_post,Cross River,Odukpani,Odot,Ibio Osim,PHC Using Esuk,5.2763614,8.3110608,uuid:176621c3-7da7-47a9-93ef-0b6bd2221f27
5.1765824,8.0592051,temporary_post,Cross River,Odukpani,Odot,Ekim Ebobit,HP Odot  Uyi,5.1765824,8.0592051,uuid:7af03184-2b00-4c1d-81d4-623e6b7ddba9
7.597198333,4.775795,temporary_post,Osun,Atakunmosa East,Ipirindo ward4,Temidere,Okegun HF,7.597075,4.77599,uuid:40201624-5b30-4b3e-a14a-38881ef278c7
7.0501284,6.2471562,temporary_post,Edo,Etsako East,Okpekpe,Okpekpe,Phc okpekpe,7.0587894,6.252328,uuid:055df0dc-42bd-4b98-bbe4-bb000c06f62c
7.812556667,6.743546667,temporary_post,Kogi,Lokoja,Ward C,Karawuro,PHC Ung Yashi,7.812598333,6.74356,uuid:b35bb9a5-6705-44c9-bd8e-14ff1214e984
6.969279,6.042985,temporary_post,Edo,Owan East,Emai 1,Oba market,Referral centre,6.9693818,6.0430363,uuid:fb38a7cc-8ecf-497a-92bc-ced6ce695fc8
7.597043333,4.776151667,temporary_post,Osun,Atakunmosa East,Ipirindo ward 4,Aasa,Aasa HF,7.597121667,4.776211667,uuid:afc363ee-57ae-4bcd-b760-be91ed9d9926
8.4926415,4.6043704,temporary_post,Kwara,Ilorin South,Akanbi 4,Fate Tanke,PHC Tanke,8.4926405,4.6043442,uuid:42460a42-87be-41af-b5a3-28b70e86528f
5.4274725,7.3814281,temporary_post,Abia,Isiala-Ngwa North,Oria na Ugaa,Umu Isiukwu,Umuogwoka PHC,5.4274679,7.3813446,uuid:a2522a72-094a-4477-8b1c-c89ca2d31c1e
7.9712351,4.6474571,temporary_post,Osun,Odo Otin,Olu Inisa 10,Ikupelete,"Adventist Medical Centre,  Inisa",7.9733602,4.6491841,uuid:62c41e48-55bc-4069-9ad3-0d26d2d8d30a
7.9672871,4.6476857,temporary_post,Osun,Odo Otin,Olu Inisa 10,Laalo,Kolegbaro PHC II,7.9768775,4.6461638,uuid:01f94a03-b86a-497a-bb47-17c7768268b6
6.8186776,3.9299947,temporary_post,Ogun,Ijebu Ode,IMUPA IYANRO,OKE AJE MARKET,OKE AJE HEALTH POST,6.8186776,3.9299947,uuid:d28e4371-7c5e-4c2e-b591-8048b3f6e258
6.8045851,3.9370031,temporary_post,Ogun,Ijebu Ode,ODO ESA,OWAKURUDU,ODO ESA ARAYA HEALTH CENTRE,6.8133586,3.9264909,uuid:4377bd0c-804f-46c1-b3d0-1f03841b718b
5.6431139,6.0345709,temporary_post,Delta,Ethiope East,Ward 32,Kokori,Kokori Phc,5.6431733,6.034395,uuid:3932de2c-7389-4651-9b12-678e6f8ab244
4.9423122,7.9011025,temporary_post,Akwa Ibom,Nsit Ibom,Asang 3,Afaha at a/ Usung Idim,"Health post, Obo atai",4.9421991,7.9009928,uuid:96eb93f8-7998-493b-aa07-e44d810044cb
4.9397643,7.8617765,temporary_post,Akwa Ibom,Nsit Ibom,Asang 4,Obotim Nsit,"PHC, Asang Nsit",4.9398786,7.8617419,uuid:88223f9b-c13c-4b40-8be1-0ac1c22383cb
4.8147649,6.9907282,temporary_post,Rivers,Ogu Bolo,12,Ele oruchin south,Temporary fixed post,4.8147388,6.990949,uuid:a7275671-bfa8-4e69-afd0-9f0b825d98ce
4.659639,8.0466919,temporary_post,Akwa Ibom,Esit Eket,Ward 4 Ikpa,Idung Obio Eno,H/c Ikpa,4.6569198,8.0478698,uuid:262db728-66fb-4fbb-bb55-95cec0da7651
4.655238,8.0640676,temporary_post,Akwa Ibom,Esit Eket,Akpansung Ward 9,Idung Ataudim,H/c  Iko Efak,4.646477,8.075913,uuid:d7b3b600-c1a3-43d1-865c-27c6a21936b2
4.823565,8.03541,temporary_post,Akwa Ibom,Nsit Atai,Eastern Nsit ward one,Ikot Ekong,RCCG temporary post,4.823546667,8.035318333,uuid:e2c8659d-3406-4acf-aa34-2e099504be3a
7.0651172,4.9311775,temporary_post,Ondo,Ondo West,Lekere Ward,Lekere,BHC Lekere,7.0650722,4.9311376,uuid:7638b752-dba3-4505-81b0-f79bc1ed3383
7.0651708,4.9311566,temporary_post,Ondo,Ondo West,Lekere ward,Ugbake/masole 1&2,BHC LEKERE,7.0651547,4.9311661,uuid:2dc69158-4869-49ea-a24d-9b723c31e882
6.568323333,8.423455,temporary_post,Cross River,Yala,Wanokom,Utele,PHC Wanokom,6.568228333,8.423446667,uuid:e601fe23-05c1-479a-9fb1-35ea866eea6d
5.3526637,7.3636412,temporary_post,Abia,Isiala-Ngwa North,Ngwaukwu2,Uratta1,Obikabia Health Post,5.3526637,7.3636412,uuid:87da98f1-55d6-46c4-a4ca-d2b5e91f9f99
5.3475166,7.365587,temporary_post,Abia,Isiala-Ngwa North,Ngwaukwu2,Obikabia Ogbum,Obikabia Health Post,5.3524244,7.3686518,uuid:6c63ca3f-0aeb-4f2a-8b8b-fd6615966e4a
6.63803,8.426876667,temporary_post,Cross River,Yala,Wanikade,Ibenta,PHC Bikelle,6.638163333,8.426895,uuid:acc48edb-2f9d-40dc-b01f-e7ad0aec78dd
6.3285133,8.1002278,temporary_post,Ebonyi,Ebonyi,Kpirikpiri ward,Ogbaga Road,MCH Nsugbe,6.328276,8.0996849,uuid:19b35882-ffb9-46a6-9556-7d2f8abc996d
5.13384,7.311685,temporary_post,Abia,Osisioma Ngwa,Mbutoma,Isiahia,Assemblies of God church Isiahia,5.133785,7.311706667,uuid:3abba560-e840-491b-be08-8697dc40dc7d
5.131366667,7.31189,temporary_post,Abia,Osisioma Ngwa,Mbutoma,Isiahia,Catholic Church,5.131361667,7.311906667,uuid:da8fdc69-b5b3-4a56-97d4-8e9fa82e2fd2
5.134148333,7.310731667,temporary_post,Abia,Osisioma Ngwa,Mbutoumuojima,Umuojima,Winners  chapel umuojima,5.134138333,7.310645,uuid:ece3afe7-2068-4a78-80c7-efdcf7935b27
5.146241667,7.305581667,temporary_post,Abia,Osisioma Ngwa,Mbuto umuojima,Umunwaogu,The light  int. Church umunwaogu,5.146135,7.305548333,uuid:5a1d1f98-e5d0-42a1-9d39-9a7fb0509e75
5.152908333,7.282141667,temporary_post,Abia,Osisioma Ngwa,Mbuto Umuojima,Umuojima Okereke,St. Micheal ANG.Church,5.152988333,7.282121667,uuid:ea68468f-652b-4920-a792-a1abc5dc28a0
5.155051667,7.28641,temporary_post,Abia,Osisioma Ngwa,Otuobi,Umuodu,The goodnews salvation ministry umudike,5.155075,7.28649,uuid:c05ce815-e788-4fa0-8a42-3f46cbca8b98
5.159941667,7.293795,temporary_post,Abia,Osisioma Ngwa,Otuobi,Umuokwaa,St Thomas Ang.church,5.159781667,7.293863333,uuid:ea353e97-ed8e-45fd-9826-b64d2c55b6f7
5.16154,7.291,temporary_post,Abia,Osisioma Ngwa,Otuobi,Umuodu,The church of Christ umudike,5.161583333,7.29097,uuid:e91f6cb0-cae0-46e8-b5d5-95cf43cebcc4
6.677306667,8.434085,temporary_post,Cross River,Yala,Wanikade,ELahen,CHC Bikelle,6.677093333,8.43437,uuid:b6a26cf0-b3ec-4a8a-a2a0-672442c56f2d
7.4394654,5.460828,temporary_post,Ekiti,Emure,Ogbontorio,Ogbontorio Market,BHC Ogbontorio,7.4371683,5.4549001,uuid:c05068e6-25f0-42da-b8d7-3d384d30bdfa
7.4443507,5.4546064,temporary_post,Ekiti,Emure,Oke-Emure,Oke-Enure,CHC Oke-Ekumure,7.4372248,5.4548138,uuid:10a3e031-b4d6-481c-878a-375442b07959
7.4360671,5.4554704,temporary_post,Ekiti,Emure,Oke-Emure,Oke-ope,CHC Oke-Emure,7.4371853,5.4549133,uuid:fae2a2e4-e8c2-43d5-9e86-2d5c409bdf10
7.465482,5.4182539,temporary_post,Ekiti,Ise/Orun,Erinwa 1,Upper Erinwa,Temporary post,7.4646333,5.4194878,uuid:7339087a-d224-4181-b789-28e7c71586ce
7.4548274,5.4268489,temporary_post,Ekiti,Ise/Orun,Erinwa 2,Afolu,Temporary post,7.4548274,5.4268489,uuid:43d3a650-f2f1-424c-9542-941a70c5d1b1
6.4836083,6.2290048,temporary_post,Edo,Iguegben,Ebelle,Eguare,Eguare PHC,6.483591,6.228954,uuid:64776ccb-c13e-4b5a-9129-1a7900dbab0a
6.7788087,2.7947032,temporary_post,Ogun,Ipokia,Ifonyintedo,Ifonyintedo,Ifonyintedo health centre,6.7788529,2.7947512,uuid:3152576e-ae4b-4f22-914f-8e9b954d8c47
5.752388333,7.098536667,temporary_post,Imo,Nkwerre,Nnanano,Umunyem,Ununyem health post,5.752383333,7.098551667,uuid:dc2ac813-64ad-4c2b-b54a-fd73e22b8395
5.754016667,7.103468333,temporary_post,Imo,Nkwerre,Nnanano,Umueze,Umueze health posts,5.753946667,7.103491667,uuid:b66cb45a-605d-4800-9e3f-4d377d4782c9
5.771258333,7.081596667,temporary_post,Imo,Nkwerre,Amaokpara,Umuegbe,Amaokpara health centre,5.771266667,7.08149,uuid:381e204f-b9cf-4698-be1c-17cd3df28879
5.775776667,7.07555,temporary_post,Imo,Nkwerre,Amaokpara,Aboh,Amaokpara health centre,5.775798333,7.07564,uuid:15ae272f-12a8-4867-9c7e-426d0a7344e0
5.773411667,7.07854,temporary_post,Imo,Nkwerre,Amaokpara,Uzii,Amaokpara health centre,5.773338333,7.07846,uuid:c37a4b48-96b0-4f6a-b154-17c005c05307
7.592671667,4.679076667,temporary_post,Osun,Atakunmosa West,4,Palace Area,Ibodi phc,7.592898333,4.679298333,uuid:9b0f65a4-bb65-44e8-a083-48904834ef6e
7.815133333,4.776266667,temporary_post,Osun,Obokun,Otan ile,Idi ayan,Otan Ile phc,7.81541,4.776483333,uuid:a6639f4e-bba6-429e-81e7-a6f071baa3c6
7.1185417,4.5525217,temporary_post,Osun,Ife South,Oke Owena,Fadaka,Odesan PHC,7.1187083,4.5528567,uuid:d7868553-303d-4505-9189-01d678ae1260
4.841435,6.985064,temporary_post,Rivers,Obio/Akpor,Rumuokwuta ,Rumuokwuta ,Church ,4.841809,6.984507,uuid:fbcec4b6-cbb6-4c65-8dd0-d63fa6b3639f
4.846672,6.98115,temporary_post,Rivers,Obio/Akpor,Rumuokwuta ,Mgbuoba ,Rumuokwuta ,4.847323,6.980479,uuid:f8a8c05f-6353-4979-88e0-3d98bc718e3c
4.8151753,6.9905393,temporary_post,Rivers,Ogu Bolo,5,Tends west,Temporary fixed post,4.815443,6.9914437,uuid:2880299c-8688-413c-be8c-a8350f018cca
7.8002633,5.3207417,temporary_post,Ekiti,Oye,OYE 2,ILODO,BHC EGBE,7.8020313,5.3431045,uuid:83c45957-5fae-4af7-acf7-db2dbe49622f
4.854736,6.9852835,temporary_post,Rivers,Obio/Akpor,12,Hark junction ,Rumuigbo ,4.8546885,6.9853375,uuid:4a08f7ca-8ef1-472f-9996-8359c35a2d17
4.863758,6.9827294,temporary_post,Rivers,Obio/Akpor,12,Nkpolu,Rumuigbo ,4.8637758,6.9826295,uuid:ab6fc6b4-ea02-4de3-9ce0-47a422f9802b
4.8411901,6.9980424,temporary_post,Rivers,Obio/Akpor,12,Rumuoruosi ,Rumuigbo ,4.8411984,6.9980173,uuid:de06eec8-90cc-4c82-9b06-ee38c694048e
5.1349261,7.3576636,temporary_post,Rivers,Tai,Botem,Beam,Mphc,5.1350705,7.357595,uuid:042bb8e5-88a6-4954-86c7-15c034424bf4
5.186098,6.300796,temporary_post,Bayelsa,Kolokuma/Opokuma,ODi  North,Yainmoama,ODI North,5.186215,6.300793,uuid:9f19fe1e-32fc-4d42-b6c7-9ef70bb1aaae
5.169148,6.302895,temporary_post,Bayelsa,Kolokuma/Opokuma,Odi South,Ogboloma/Isombiri,CHC Odi,5.169211,6.302941,uuid:a4c0456b-9298-4f73-b39d-2f2d6fb2d312
7.5297395,4.4570065,temporary_post,Osun,Ife North,Moro,Ayepe,Moro phc,7.5297395,4.4570065,uuid:0d2f093b-9b23-45ea-8aee-6c3607baa05e
4.84149,6.98491,temporary_post,Rivers,Obio/Akpor,"Ward 13, Rumuokuta",Rumuokuta,PHC Rumuokuta,4.84152,6.984901667,uuid:6a2c1d0b-db02-4f7c-9393-026fd9aecc72
4.850185,6.97386,temporary_post,Rivers,Obio/Akpor,Ward 13,Ada George,PHC Rumuokuta,4.850233333,6.974128333,uuid:2da3b248-c792-41e5-bef2-e3d9e29b35fd
4.6747131,7.3874624,temporary_post,Rivers,Khana,Ward 1,Mommy S,Methodist Church,4.6747397,7.3874067,uuid:85507ec7-3b44-42e1-b5b1-1bf37f9c3055
4.66381,7.4203912,temporary_post,Rivers,Khana,12,Wiiyaakara,Assembly of God Church,4.6638312,7.4204107,uuid:3255ce14-ff42-4150-b7d4-c323f493b960
5.68213,7.239033333,temporary_post,Imo,Isiala Mbano,Osu- Owerre 1,Umuelemai,Osu PHC,5.682275,7.238983333,uuid:7edeeb68-60ff-4826-87b7-2ae0263edd88
4.760936667,7.021503333,temporary_post,Rivers,Port-Harcourt,Victoria street Central Mosque port Harcourt,Victoria Street,Mphc potts Johnson,4.765413333,7.018786667,uuid:f42b64d7-3a39-4395-88f5-fee9c6992693
4.8182152,8.0337314,temporary_post,Akwa Ibom,Nsit Atai,1,Ikot ekong,Health center,4.818224,8.0336974,uuid:a4578ecf-7945-4bc4-a8b6-c89de9ebe015
4.8330357,8.0451368,temporary_post,Akwa Ibom,Nsit Atai,1,Odot2,Health center,4.8328783,8.0449718,uuid:4799472c-582f-441a-aea9-47a67787925d
7.7953246,5.299996,temporary_post,Ekiti,Oye,AYEGBAJU,ILORO,BHC AYEGBAJU,7.7952367,5.3003917,uuid:ba43bf54-8eb1-4e07-8d07-ceca075da381
4.799201,8.0224655,temporary_post,Akwa Ibom,Nsit Atai,8,Okoro Atai,Health center ikot ekpene,4.7990704,8.0223514,uuid:44ebf98c-ad18-4083-a7a7-2b500275a030
7.2021549,4.8672295,temporary_post,Ondo,Ile Oluji/Okeigbo,Ile Oluji  1,St.  Peter's rd,CHC OKE ALAFIA,7.2023098,4.8673497,uuid:99b13609-85ec-4fca-aa5d-66dcf882f9d3
7.1910641,4.8733001,temporary_post,Ondo,Ile Oluji/Okeigbo,Ile oluji 3,Skyway,BHC Idioma,7.2022457,4.8673168,uuid:0e97fb16-f01a-440a-aa43-91069ce2e219
7.5295627,4.4569201,temporary_post,Osun,Ife North,Moro,Ile Aro,Moro phc,7.5296069,4.4569417,uuid:1dcdca9d-81cf-4850-a963-f76a42011242
4.6502224,7.5100074,temporary_post,Rivers,Khana,18 Kpean,Teenama,Nil,4.6502233,7.510005,uuid:b4ba0b22-acaa-4870-9b1e-2cfc491a480c
4.8155933,6.9916884,temporary_post,Rivers,Ogu Bolo,5,Egbelekpeki,Temporary fixed post,4.8150836,6.9909542,uuid:8cd82200-1920-4c5e-bc88-23d31710a2ce
5.09555,7.345885,temporary_post,Abia,Aba South,Eziukwu ward,Okpojiaku,St magreat Catholic Church,5.095595,7.3460783,uuid:150f2ac0-176a-4f70-bfdd-73797ac2ccd4
5.0980917,7.34357,temporary_post,Abia,Aba South,Eziukwu ward,Amaukwu,Amaukwu PHC,5.098025,7.3437383,uuid:17c373bd-768c-4a20-8221-034d3d62ac19
5.1065417,7.342965,temporary_post,Abia,Aba South,Eziukwu ward 2,Okpulo,Asokpuaja phc,5.1064967,7.342955,uuid:1a11af74-91e7-4287-a2fb-458f122397ae
5.1072833,7.3509317,temporary_post,Abia,Aba South,Eziukwu ward,Omuma Road,Asaokpuaja,5.107365,7.3509183,uuid:4af7830c-b8fa-4dd3-97fe-42db5825ec3f
5.0958767,7.3500783,temporary_post,Abia,Aba South,Eziukwu ward ,Urata Road ,Obuda Phc ,5.0957733,7.3500217,uuid:4cf6d8a6-243e-4a7d-9a26-043a9024b1b6
4.6125201,7.4525674,temporary_post,Rivers,Khana,18 KPEAN,Ebiebara,Nil,4.6125723,7.4526358,uuid:cfd4a280-a268-43de-baf4-49b86fcbe2e8
5.1044864,7.3657325,temporary_post,Abia,Aba South,Ekeoha,CKC,CKC ,5.1045573,7.3657542,uuid:7d65cccf-0f66-43fd-9811-0dfa89972690
5.1045402,7.3656625,temporary_post,Abia,Aba South,Ekeoha,CKC,CkC,5.1045354,7.3657401,uuid:30579619-8ca5-42a9-ae24-046ab8b4beef
5.1042598,7.3654795,temporary_post,Abia,Aba South,Ekeoha,CKC,CKC,5.1043793,7.3655582,uuid:68ff3c22-a978-4e84-bc44-fbaeeb7fa7db
5.1011891,7.3710223,temporary_post,Abia,Aba South,College,Danfodio,ST Mathew And CHURCH,5.1012325,7.3711716,uuid:add0f18f-be4e-41cb-b6bc-de41a191d1c2
5.1008854,7.3777961,temporary_post,Abia,Aba South,College,Danfodio,Our Lady Of Lourdes,5.1009794,7.3777635,uuid:c3008fae-04ef-4cb5-9d76-e54eaa9ef5fa
7.858546667,4.478186667,temporary_post,Osun,Orolu,Ooye,Ajibola,Ooye PHC,7.858275,4.478048333,uuid:e993fb1b-9a97-495e-942a-b261da7fcf8f
5.690398333,7.203583333,temporary_post,Imo,Isiala Mbano,Okohia,Umuduruehie,Okohia phc,5.69042,7.20359,uuid:594498aa-f348-43fe-addf-48f9695d677b
6.4753899,6.2494969,temporary_post,Edo,Iguegben,Ebelle,Ologhe/Okuta,"Eguare PHC,Ebelle",6.4999281,6.2248196,uuid:8462239d-49ce-40d9-bf4a-86df536515f2
6.4992529,6.2258149,temporary_post,Edo,Iguegben,Ebelle,Eguare,"Eguare PHC,Ebelle",6.4992529,6.2258149,uuid:6a5d5460-814f-4633-a8db-c94fca26eca7
6.4992529,6.2258149,temporary_post,Edo,Iguegben,Ebelle,Idumowu,"Ebelle PHC,Ewuare",6.4992529,6.2258149,uuid:3a37e472-2724-40f2-b6e3-162640402bc7
7.5191472,4.4446432,temporary_post,Osun,Ife North,Yakooyo,Oke osin,Yakooyo phc,7.5062252,4.4495193,uuid:a7811025-0fa8-48d9-aa9a-db4931a26be1
5.2649777,7.6317319,temporary_post,Akwa Ibom,Obot Akara,Obot Akara 3,Ikot Utu,Model PHCC Ikot utu,5.2650018,7.6317179,uuid:07801f78-f393-45c0-8783-1711d0a0f935
5.2572891,7.6408184,temporary_post,Akwa Ibom,Obot Akara,Obot Akara 3,Mkpa Uno,Model Phcc ikot Utu,5.2572833,7.6408841,uuid:a5f7c5d5-94dd-4a8b-836e-c62159f5fbf5
5.2777584,7.6408821,temporary_post,Akwa Ibom,Obot Akara,Obot Akara 3,Nto Obio Ikang,HC Ikwen Ikot Udom,5.2777594,7.6407743,uuid:a438db08-6d96-4069-b5d8-7babe747f3ca
